voyage_id,route_name,vessel_class,vessel_category,fuel_type,speed_knots,distance_nm,cargo_load_factor,displacement_ton,wind_speed_knots,wind_direction_deg,wave_height_m,days_since_drydock,transit_time_hours,port_dwell_time_hours,propulsion_power_kw,engine_load_ratio,added_resistance_pct,is_overloaded,use_shore_power,port_power_source,grid_electricity_kwh,me_fuel_consumed_kg,aux_fuel_transit_kg,port_fuel_consumed_kg,total_fuel_consumed_kg,observed_fuel_consumed_kg,fuel_cost_usd,total_energy_cost_usd,carbon_tax_usd_per_ton,carbon_tax_usd,total_voyage_cost_usd,ttw_co2_emissions_kg,wtw_co2e_emissions_kg,cii_rating_g_co2_dwt_nm
VOY-00075,Ras Tanura - Singapore (Crude Tanker),Bulk_Capesize,Bulk Carrier,LNG,9.82,3655.5,0.428,101111.2,17.1,159.2,1.21,358,372.41,34.4,4226.7,0.256,9.14,False,False,Auxiliary_Engine,0.0,259234.7,56647.9,4911.0,320793.5,320014.8,256634.79,256634.79,0.0,0.0,256634.79,882182.1,1024329.2,1.341
VOY-00076,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,HFO,13.55,5712.7,0.495,27322.2,13.1,39.7,1.57,531,421.68,14.8,5422.4,0.753,17.8,False,False,Auxiliary_Engine,0.0,407973.2,54682.8,1745.5,464401.5,457170.0,278640.92,278640.92,0.0,0.0,278640.92,1446146.4,1694130.0,6.662
VOY-00077,Singapore - Rotterdam,Container_Feeder,Container,Methanol,16.57,7970.1,0.675,34436.6,13.9,83.4,1.45,134,480.99,47.9,9798.4,0.544,9.87,False,True,Shore_Power_AMP,68065.3,1726806.7,327884.3,0.0,2054691.0,2011536.8,2157425.58,2170027.34,120.0,114057.1,2284084.44,2825200.2,950475.8,10.426
VOY-00078,Tokyo - Busan (Regional),Container_Feeder,Container,Methanol,13.0,537.7,0.887,41654.0,13.9,59.2,1.49,240,41.35,31.6,5505.2,0.306,12.54,False,True,Shore_Power_AMP,44913.4,92082.2,30554.5,0.0,122636.7,123340.8,128768.54,137202.96,80.0,5780.29,142983.25,168625.5,72253.6,9.223
VOY-00079,Singapore - Rotterdam,Bulk_Capesize,Bulk Carrier,Ammonia,12.97,7916.9,0.78,164481.5,7.4,62.6,1.0,303,610.35,54.2,13413.2,0.813,8.51,False,False,Auxiliary_Engine,0.0,3030894.2,283406.6,20436.6,3334737.4,3488694.5,3168000.51,3168000.51,120.0,47725.93,3215726.44,0.0,397716.1,0.0
VOY-00080,Custom_Charter_Route,Container_Feeder,Container,Methanol,19.54,9231.6,0.789,38339.8,21.3,28.5,2.92,571,472.44,53.8,21722.2,1.0,38.27,True,True,Shore_Power_AMP,76521.5,3718727.6,336657.9,0.0,4055385.5,4017840.4,4258154.79,4272278.66,40.0,74160.07,4346438.73,5576155.1,1854001.7,17.766
VOY-00081,Custom_Charter_Route,Tanker_Aframax,Tanker,Methanol,10.13,9178.7,0.67,96016.0,7.6,51.7,0.82,31,906.51,17.6,4417.5,0.327,3.5,False,True,Shore_Power_AMP,16636.3,1581362.5,411168.6,0.0,1992531.1,1994844.3,2092157.6,2095502.13,180.0,162532.94,2258035.07,2739730.2,902960.8,2.596
VOY-00082,Ras Tanura - Singapore (Crude Tanker),Container_ULCV,Container,Methanol,21.89,3995.6,0.565,155249.0,17.5,168.7,1.94,498,182.5,15.3,57540.0,0.822,17.69,False,True,Shore_Power_AMP,66243.9,3501646.9,363736.0,0.0,3865383.0,3938042.8,4058652.13,4070926.03,0.0,0.0,4070926.03,5314901.6,1764595.0,6.822
VOY-00083,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Tanker_Aframax,Tanker,HFO,9.41,1130.3,0.974,130986.2,21.0,80.3,2.72,474,120.18,13.2,5506.5,0.408,30.86,False,True,Shore_Power_AMP,12486.5,123477.8,30007.2,0.0,153485.0,160105.6,92091.02,94688.59,250.0,141241.31,235929.9,477952.4,564965.2,3.677
VOY-00084,Santos - Rotterdam (Agri-Bulk),Container_ULCV,Container,Methanol,20.88,5281.5,0.978,235746.7,4.9,143.1,0.5,171,252.91,26.3,58019.5,0.829,3.51,False,False,Auxiliary_Engine,0.0,4894211.4,589963.1,46404.9,5530579.3,5463616.5,5807108.3,5807108.3,250.0,632921.3,6440029.6,7604546.6,2531685.2,7.384
VOY-00085,Singapore - Port Klang (Feeder Hop),Container_ULCV,Container,HFO,24.52,217.8,0.923,224985.1,10.3,173.6,0.9,521,8.88,31.6,97011.2,1.0,10.27,True,False,Auxiliary_Engine,0.0,144262.5,9980.7,27415.1,181658.3,188694.0,108994.99,108994.99,40.0,25934.33,134929.33,565684.0,648358.4,13.321
VOY-00086,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Methanol,9.72,4148.5,0.895,185018.2,16.6,156.4,1.75,323,426.89,19.4,6375.8,0.386,13.4,False,True,Shore_Power_AMP,16826.2,1030934.1,193285.5,0.0,1224219.6,1243890.4,1285430.6,1288809.31,40.0,22291.71,1311101.02,1683302.0,557292.8,2.254
VOY-00087,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,HFO,15.38,2162.2,0.641,32862.6,24.7,107.7,2.15,535,140.56,21.6,9372.2,1.0,22.97,True,True,Shore_Power_AMP,12804.4,240142.3,19357.6,0.0,259499.9,263432.4,155699.92,158354.71,250.0,238010.04,396364.75,808082.6,952040.2,9.835
VOY-00088,Custom_Charter_Route,Tanker_Aframax,Tanker,HFO,10.88,3517.4,0.637,92230.7,9.7,52.5,0.5,315,323.21,48.3,5502.9,0.408,6.66,False,False,Auxiliary_Engine,0.0,331899.0,71093.8,9136.0,412128.8,411879.7,247277.29,247277.29,0.0,0.0,247277.29,1283369.1,1499373.3,3.173
VOY-00089,Santos - Rotterdam (Agri-Bulk),Container_Feeder,Container,HFO,11.13,5057.7,0.654,33732.1,9.0,62.3,0.92,603,454.39,15.8,3006.8,0.167,12.78,False,True,Shore_Power_AMP,22412.5,300261.1,150953.0,0.0,451214.1,442410.1,270728.43,275112.68,40.0,66217.92,341330.61,1405080.6,1655448.0,8.171
VOY-00090,Custom_Charter_Route,Tanker_Aframax,Tanker,Methanol,10.41,9062.6,0.376,62233.7,15.3,161.3,1.67,23,870.9,56.9,3753.5,0.278,8.18,False,True,Shore_Power_AMP,53941.4,1328373.9,349097.2,0.0,1677471.1,1706752.3,1761344.64,1771404.1,0.0,0.0,1771404.1,2306522.7,775359.7,2.213
VOY-00091,Hamburg - New York (Transatlantic),Container_Panamax,Container,Ammonia,21.42,3833.9,0.4,49232.1,15.7,98.6,1.57,529,178.96,14.0,26550.6,0.632,16.61,False,True,Shore_Power_AMP,35257.8,1761443.7,206916.9,0.0,1968360.6,2033182.6,1869942.58,1876638.98,250.0,62400.31,1939039.28,0.0,249601.2,0.0
VOY-00092,Singapore - Rotterdam,Container_ULCV,Container,LNG,12.78,7836.5,0.899,220348.6,6.7,118.6,0.5,321,612.97,19.8,13012.0,0.186,5.83,False,True,Shore_Power_AMP,85801.2,1334346.1,562230.4,0.0,1896576.5,1898378.4,1517261.2,1533055.42,80.0,488131.94,2021187.36,5215585.4,6101649.3,3.413
VOY-00093,Shanghai - Rotterdam (Suez),Container_Panamax,Container,Methanol,19.84,9734.6,0.512,56839.1,13.5,156.3,1.78,418,490.58,42.2,22993.1,0.547,15.46,False,False,Auxiliary_Engine,0.0,3982035.9,556423.2,43266.0,4581725.0,4681739.3,4810811.27,4810811.27,250.0,525449.32,5336260.59,6299871.9,2101797.3,9.517
VOY-00094,Hamburg - New York (Transatlantic),Bulk_Handysize,Bulk Carrier,LNG,15.07,3614.2,0.807,39162.7,22.0,75.9,2.38,385,239.84,25.6,10121.0,1.0,25.67,True,True,Shore_Power_AMP,15172.7,364240.7,28993.3,0.0,393234.0,407749.6,314587.22,317668.3,80.0,101129.16,418797.46,1081393.6,1264114.5,7.874
VOY-00095,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Container_Feeder,Container,Methanol,18.54,1087.4,0.749,36949.0,25.2,92.3,2.51,567,58.67,23.9,16934.4,0.941,29.43,False,False,Auxiliary_Engine,0.0,356146.7,41159.0,13770.7,411076.4,409616.7,431630.19,431630.19,250.0,49430.56,481060.75,565230.0,197722.2,15.288
VOY-00096,Custom_Charter_Route,Container_Feeder,Container,LNG,11.05,3536.8,0.601,31947.6,29.2,42.7,3.89,301,320.13,23.3,3880.0,0.216,54.32,False,True,Shore_Power_AMP,33153.8,215715.1,85715.6,0.0,301430.6,296974.7,241144.52,247462.19,250.0,244294.12,491756.32,828934.3,977176.5,6.893
VOY-00097,Singapore - Rotterdam,Bulk_Handysize,Bulk Carrier,LNG,10.02,8404.5,0.948,44509.1,3.2,64.7,0.85,701,838.75,43.9,2919.9,0.406,13.23,False,True,Shore_Power_AMP,25971.3,390158.1,106749.6,0.0,496907.7,476962.5,397526.16,402550.99,0.0,0.0,402550.99,1366496.2,1599973.7,4.279
VOY-00098,Hamburg - New York (Transatlantic),Bulk_Handysize,Bulk Carrier,Methanol,15.08,3423.4,0.52,28257.8,13.0,7.1,1.07,133,227.04,22.8,7022.3,0.975,8.2,False,True,Shore_Power_AMP,13491.5,588607.1,60549.0,0.0,649156.2,650432.4,681613.96,684392.43,80.0,23779.76,708172.2,892589.7,297247.0,6.861
VOY-00099,Singapore - Rotterdam,Tanker_Aframax,Tanker,LNG,11.78,8534.6,0.361,60509.2,3.1,175.2,0.5,441,724.4,35.5,5316.8,0.394,7.58,False,False,Auxiliary_Engine,0.0,595245.5,116658.2,5517.6,717421.3,726450.6,573937.03,573937.03,120.0,275191.83,849128.86,1972908.6,2293265.2,2.01
VOY-00100,Custom_Charter_Route,Tanker_Aframax,Tanker,HFO,10.0,8102.0,0.452,71014.6,17.4,42.2,1.53,509,809.81,20.5,3991.4,0.296,18.53,False,False,Auxiliary_Engine,0.0,638503.9,164951.9,3875.1,807330.9,805255.2,484398.53,484398.53,40.0,117787.23,602185.76,2514028.4,2944680.7,2.698
VOY-00101,Custom_Charter_Route,Container_Panamax,Container,HFO,21.8,8488.4,0.421,50645.6,12.5,165.4,1.53,668,389.35,30.9,28592.9,0.681,16.92,False,False,Auxiliary_Engine,0.0,1881856.3,208646.4,15576.4,2106079.0,2113504.9,1263647.43,1263647.43,40.0,307153.58,1570801.01,6558330.1,7678839.6,11.362
VOY-00102,Tokyo - Busan (Regional),Tanker_Aframax,Tanker,LNG,16.0,624.3,0.606,88730.5,15.1,132.9,1.75,338,39.03,43.2,18250.6,1.0,14.32,True,False,Auxiliary_Engine,0.0,103152.6,6980.4,6724.8,116857.9,119916.4,93486.28,93486.28,120.0,44510.27,137996.56,321359.1,370918.9,4.476
VOY-00103,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Container_Panamax,Container,HFO,21.37,1124.4,0.426,50949.8,17.2,1.0,1.39,157,52.61,45.4,26042.9,0.62,12.59,False,True,Shore_Power_AMP,114650.3,233781.5,28249.4,0.0,262030.9,252597.5,157218.55,178205.61,0.0,0.0,178205.61,815964.3,999980.0,10.672
VOY-00104,Hedland - Qingdao (Iron Ore Bulk),Container_Feeder,Container,HFO,16.0,3182.1,0.72,35974.9,16.2,90.1,1.29,99,198.85,53.4,8944.7,0.497,8.16,False,False,Auxiliary_Engine,0.0,324772.3,67794.9,15150.2,407717.4,391096.1,244630.45,244630.45,250.0,370012.01,614642.46,1269632.0,1480048.0,11.735
VOY-00105,Singapore - Port Klang (Feeder Hop),Bulk_Handysize,Bulk Carrier,Methanol,11.76,218.3,0.801,38928.9,13.9,148.0,1.82,131,18.56,55.1,4255.7,0.591,11.61,False,True,Shore_Power_AMP,32628.2,29294.6,5534.8,0.0,34829.5,34690.4,36570.95,42794.03,80.0,2245.76,45039.79,47890.5,28072.0,5.773
VOY-00106,Shenzhen - Los Angeles (Transpacific),Container_ULCV,Container,Ammonia,24.15,6085.5,0.656,172939.3,7.4,144.5,0.5,305,252.01,39.9,74320.8,1.0,5.43,True,True,Shore_Power_AMP,173183.7,6829075.7,557501.3,0.0,7386577.0,7203827.9,7017248.17,7048771.24,250.0,238049.77,7286821.01,0.0,952199.1,0.0
VOY-00107,Singapore - Port Klang (Feeder Hop),Bulk_Handysize,Bulk Carrier,LNG,9.85,216.1,0.464,26143.6,20.6,127.6,2.3,312,21.93,56.1,2061.7,0.286,19.89,False,True,Shore_Power_AMP,33188.8,7660.6,2310.2,0.0,9970.8,9737.2,7976.61,14300.59,250.0,11129.54,25430.13,27419.6,44518.2,3.339
VOY-00108,Singapore - Port Klang (Feeder Hop),Tanker_Aframax,Tanker,HFO,11.61,197.0,0.352,59437.2,14.5,142.9,2.42,24,16.96,20.4,5471.7,0.405,16.94,False,True,Shore_Power_AMP,19316.0,17334.0,3303.9,0.0,20637.9,20495.8,12382.73,16209.61,40.0,3306.73,19516.34,64266.4,82668.3,2.837
VOY-00109,Hamburg - New York (Transatlantic),Container_Panamax,Container,Methanol,21.15,3838.4,0.617,63952.9,18.8,17.2,1.68,256,181.51,19.3,30597.6,0.729,17.35,False,True,Shore_Power_AMP,48867.1,1902077.9,214962.1,0.0,2117040.0,2230574.2,2222892.01,2232038.08,120.0,116548.5,2348586.58,2910930.0,971237.5,11.152
VOY-00110,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Container_Panamax,Container,HFO,13.82,988.4,0.754,73302.1,20.8,70.4,3.14,523,71.54,14.8,11039.7,0.263,38.57,False,True,Shore_Power_AMP,37404.2,155384.6,43940.2,0.0,199324.8,207658.0,119594.87,126677.62,80.0,59339.92,186017.54,620697.4,741749.0,9.235
VOY-00111,Custom_Charter_Route,Container_Panamax,Container,LNG,16.8,321.7,0.565,60412.3,20.4,108.6,2.48,635,19.15,15.8,16121.8,0.384,28.19,False,True,Shore_Power_AMP,39946.4,46781.6,8980.8,0.0,55762.4,55381.2,44609.88,52150.24,0.0,0.0,52150.24,153346.5,193619.2,7.011
VOY-00112,Singapore - Rotterdam,Bulk_Handysize,Bulk Carrier,Methanol,11.81,8080.5,0.739,36574.7,23.7,12.6,2.51,174,684.31,37.9,4752.9,0.66,28.37,False,False,Auxiliary_Engine,0.0,1191219.9,199296.6,9116.3,1399632.8,1361307.9,1469614.44,1469614.44,40.0,25530.69,1495145.13,1924495.1,638267.3,6.267
VOY-00113,Santos - Rotterdam (Agri-Bulk),Container_Panamax,Container,Methanol,13.47,5373.4,0.579,61348.5,18.6,80.3,2.34,456,398.79,58.0,8209.1,0.195,25.12,False,True,Shore_Power_AMP,146440.5,1377231.3,464975.2,0.0,1842206.5,1759490.1,1934316.85,1961026.13,0.0,0.0,1961026.13,2533034.0,884640.3,6.932
VOY-00114,Custom_Charter_Route,Container_Panamax,Container,LNG,16.49,163.4,0.54,58688.5,12.5,21.6,1.44,641,9.91,19.3,13834.5,0.329,18.39,False,False,Auxiliary_Engine,0.0,21339.5,4597.1,8013.8,33950.4,34606.6,27160.3,27160.3,120.0,12604.2,39764.51,93363.5,105035.0,8.402
VOY-00115,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,LNG,10.8,9531.8,0.733,36367.2,6.1,28.7,0.5,375,882.63,16.2,3021.3,0.42,7.08,False,False,Auxiliary_Engine,0.0,422291.4,103753.0,1575.9,527620.3,512128.2,422096.24,422096.24,0.0,0.0,422096.24,1450955.8,1687675.8,4.006
VOY-00116,Shenzhen - Los Angeles (Transpacific),Container_Feeder,Container,Methanol,19.08,6960.1,0.9,42106.9,16.1,102.0,1.49,258,364.82,22.0,17392.1,0.966,11.75,False,False,Auxiliary_Engine,0.0,2284170.7,270851.4,12698.3,2567720.4,2708425.5,2696106.42,2696106.42,40.0,46688.8,2742795.22,3530615.5,1167220.1,14.92
VOY-00117,Custom_Charter_Route,Tanker_Aframax,Tanker,LNG,15.08,8721.8,0.542,81324.0,18.2,72.5,2.16,480,578.51,58.0,15575.2,1.0,23.49,True,False,Auxiliary_Engine,0.0,1304895.5,100766.3,9016.1,1414677.9,1382901.8,1131742.29,1131742.29,40.0,180916.48,1312658.77,3890364.1,4522911.9,3.879
VOY-00118,Custom_Charter_Route,Container_Feeder,Container,LNG,11.46,10161.9,0.657,33832.9,25.4,90.5,3.03,39,886.9,44.0,3761.5,0.209,29.09,False,True,Shore_Power_AMP,62501.8,582320.2,242822.6,0.0,825142.8,826311.4,660114.24,671714.56,180.0,479557.38,1151271.94,2269142.7,2664207.6,6.568
VOY-00119,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,HFO,15.56,3163.6,0.886,42183.7,16.8,3.2,1.12,301,203.38,14.9,10480.1,1.0,12.59,True,False,Auxiliary_Engine,0.0,388540.2,30759.0,1765.4,421064.6,434290.6,252638.75,252638.75,40.0,61437.58,314076.32,1311195.1,1535939.5,10.907
VOY-00120,Custom_Charter_Route,Container_Feeder,Container,LNG,15.33,6871.6,0.537,29769.3,5.8,140.9,0.5,508,448.22,16.9,6956.7,0.386,8.54,False,False,Auxiliary_Engine,0.0,489346.9,116884.1,3932.3,610163.3,633367.4,488130.67,488130.67,120.0,234090.38,722221.05,1677949.2,1950753.1,7.182
VOY-00121,Ras Tanura - Singapore (Crude Tanker),Container_Feeder,Container,HFO,16.77,3793.7,0.682,34689.2,24.9,23.5,2.69,497,226.26,29.7,12638.0,0.702,36.11,False,True,Shore_Power_AMP,42137.7,500095.5,76007.2,0.0,576102.7,590352.2,345661.64,353596.42,250.0,529696.82,883293.24,1793983.9,2118787.3,13.908
VOY-00122,Hamburg - New York (Transatlantic),Bulk_Capesize,Bulk Carrier,HFO,14.89,3601.0,0.653,141584.4,9.2,38.7,1.07,227,241.92,52.0,18311.2,1.0,8.32,True,False,Auxiliary_Engine,0.0,769957.3,49101.6,9017.1,828076.0,807496.1,496845.59,496845.59,180.0,543175.96,1040021.55,2578628.6,3017644.2,3.978
VOY-00123,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,Methanol,12.18,1214.2,0.658,33488.5,12.4,58.4,1.21,450,99.68,53.3,4334.2,0.602,13.11,False,True,Shore_Power_AMP,31535.0,159852.3,28123.0,0.0,187975.3,196019.3,197374.07,203400.37,40.0,3862.89,207263.26,258466.0,96572.2,5.602
VOY-00124,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,HFO,16.19,3572.2,0.784,165034.5,4.4,6.9,0.5,246,220.68,34.2,25269.8,1.0,4.95,True,False,Auxiliary_Engine,0.0,969247.2,47114.0,5916.6,1022277.9,998031.5,613366.71,613366.71,40.0,149125.71,762492.42,3183373.2,3728142.8,4.951
VOY-00125,Shenzhen - Los Angeles (Transpacific),Container_Feeder,Container,Methanol,19.78,6897.8,0.417,25664.0,8.8,134.3,0.85,399,348.67,15.5,13529.5,0.752,8.45,False,True,Shore_Power_AMP,21969.5,1673246.9,213456.7,0.0,1886703.6,1823162.9,1981038.83,1985343.35,0.0,0.0,1985343.35,2594217.5,857365.1,11.062
VOY-00126,Custom_Charter_Route,Container_ULCV,Container,Ammonia,22.07,2159.4,0.46,134639.3,6.9,118.9,0.5,564,97.84,16.0,49865.2,0.712,9.47,False,False,Auxiliary_Engine,0.0,1745704.1,199527.1,30114.2,1975345.5,2018783.0,1876578.22,1876578.22,0.0,0.0,1876578.22,0.0,233427.8,0.0
VOY-00127,Hedland - Qingdao (Iron Ore Bulk),Container_Feeder,Container,HFO,14.2,3241.0,0.737,36573.6,17.8,7.6,2.39,384,228.22,27.5,7407.3,0.412,26.75,False,True,Shore_Power_AMP,39031.1,318732.2,78339.5,0.0,397071.8,397637.8,238243.06,245618.66,80.0,117131.5,362750.17,1236481.5,1464143.8,11.221
VOY-00128,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Ammonia,14.74,7272.8,0.431,101526.1,14.7,167.1,1.3,138,493.52,30.7,14029.1,0.85,6.76,False,True,Shore_Power_AMP,26621.7,2567230.9,198771.8,0.0,2766002.8,2677401.0,2627702.64,2632844.55,120.0,41044.39,2673888.94,0.0,342036.6,0.0
VOY-00129,Tokyo - Busan (Regional),Tanker_Aframax,Tanker,HFO,13.73,534.8,0.975,131150.5,5.8,46.5,1.01,544,38.94,42.5,14691.7,1.0,12.1,True,True,Shore_Power_AMP,40292.9,100659.9,9728.9,0.0,110388.8,111743.8,66233.29,73836.01,250.0,104557.62,178393.64,343750.8,418230.5,5.589
VOY-00130,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,Methanol,11.24,3072.2,0.69,34717.0,18.7,19.4,1.76,576,273.32,22.2,3786.7,0.526,22.77,False,False,Auxiliary_Engine,0.0,390266.7,78102.3,5348.7,473717.6,476955.1,497403.48,497403.48,120.0,26174.45,523577.93,651361.7,218120.4,5.579
VOY-00131,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Bulk_Capesize,Bulk Carrier,LNG,13.3,1071.4,0.537,120742.0,30.4,114.5,3.67,142,80.59,32.8,15086.6,0.914,39.26,False,True,Shore_Power_AMP,28503.7,171448.7,12842.7,0.0,184291.5,183328.5,147433.18,152913.84,40.0,24022.56,176936.4,506801.5,600564.1,2.628
VOY-00132,Ras Tanura - Singapore (Crude Tanker),Container_Panamax,Container,LNG,13.65,3858.7,0.738,72188.8,7.5,64.0,0.85,612,282.64,52.7,8538.6,0.203,12.25,False,False,Auxiliary_Engine,0.0,408037.3,142014.6,21866.7,571918.6,592719.4,457534.87,457534.87,120.0,218435.94,675970.81,1572776.1,1820299.5,5.994
VOY-00133,Custom_Charter_Route,Container_Feeder,Container,LNG,12.23,4142.2,0.556,30402.9,9.7,179.3,0.65,146,338.76,30.5,3408.6,0.189,3.37,False,False,Auxiliary_Engine,0.0,204799.5,89027.3,7117.3,300944.2,302634.6,240755.32,240755.32,40.0,38392.74,279148.06,827596.4,959818.5,5.876
VOY-00134,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,LNG,12.39,184.9,0.74,157261.4,20.5,143.0,2.29,530,14.93,36.5,12796.8,0.776,22.44,False,False,Auxiliary_Engine,0.0,26732.6,2580.4,5203.3,34516.3,33795.1,27613.06,27613.06,180.0,19459.94,47073.0,94919.9,108110.8,2.852
VOY-00135,Hamburg - New York (Transatlantic),Container_Panamax,Container,Methanol,20.14,3642.2,0.728,71477.0,10.6,114.6,1.1,225,180.86,14.8,26100.4,0.621,7.62,False,True,Shore_Power_AMP,37415.9,1638731.6,223766.7,0.0,1862498.3,1866296.1,1955623.24,1962708.09,250.0,213085.57,2175793.66,2560935.2,852342.3,10.34
VOY-00136,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Ammonia,10.36,2709.1,0.584,129119.3,24.4,144.2,3.0,132,261.58,42.8,6725.3,0.408,25.6,False,True,Shore_Power_AMP,37205.9,706211.7,112412.2,0.0,818623.9,836679.0,777692.71,784739.77,120.0,13484.77,798224.54,0.0,112373.1,0.0
VOY-00137,Singapore - Port Klang (Feeder Hop),Bulk_Handysize,Bulk Carrier,Methanol,9.83,221.4,0.592,30989.0,31.4,65.2,4.16,64,22.53,19.9,2954.2,0.41,54.55,False,False,Auxiliary_Engine,0.0,26159.7,6189.6,4792.3,37141.6,36651.5,38998.67,38998.67,250.0,5286.64,44285.31,51069.7,21146.6,6.07
VOY-00138,Custom_Charter_Route,Container_Feeder,Container,Methanol,13.29,2963.4,0.621,32603.2,19.0,151.5,2.24,88,223.04,57.0,5101.8,0.283,15.11,False,False,Auxiliary_Engine,0.0,466422.9,148807.5,32883.4,648113.8,639482.5,680519.51,680519.51,40.0,12882.73,693402.24,891156.5,322068.3,8.845
VOY-00139,Shanghai - Rotterdam (Suez),Bulk_Handysize,Bulk Carrier,LNG,14.1,10418.7,0.81,39264.4,8.8,24.4,1.07,557,739.14,56.3,7479.0,1.0,13.27,True,True,Shore_Power_AMP,33327.2,829516.4,89443.1,0.0,918959.6,896528.4,735167.66,741516.55,180.0,531600.29,1273116.84,2527138.8,2953335.0,6.383
VOY-00140,Custom_Charter_Route,Container_ULCV,Container,Ammonia,22.23,4177.6,0.62,165938.8,7.3,48.3,0.78,633,187.9,15.0,60111.2,0.859,12.31,False,False,Auxiliary_Engine,0.0,4037139.0,409744.7,28306.7,4475190.4,4456254.7,4251430.91,4251430.91,0.0,0.0,4251430.91,0.0,533626.0,0.0
VOY-00141,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Ammonia,11.71,1087.7,0.499,113851.3,15.3,158.8,2.29,440,92.92,51.7,8619.1,0.522,21.22,False,False,Auxiliary_Engine,0.0,308380.3,38543.1,19517.4,366440.8,373717.1,348118.8,348118.8,250.0,10407.7,358526.5,0.0,41630.8,0.0
VOY-00142,Hamburg - New York (Transatlantic),Container_Panamax,Container,HFO,18.35,3925.7,0.733,71869.3,5.7,20.5,0.5,504,213.94,16.3,20065.8,0.478,8.98,False,False,Auxiliary_Engine,0.0,760750.2,130351.4,8197.2,899298.9,887117.1,539579.33,539579.33,0.0,0.0,539579.33,2800416.7,3278047.2,10.491
VOY-00143,Shanghai - Rotterdam (Suez),Container_Feeder,Container,HFO,12.5,10596.6,0.849,40358.2,35.3,152.4,4.41,531,847.63,57.4,6620.9,0.368,55.53,False,False,Auxiliary_Engine,0.0,1079371.8,303445.0,16271.1,1399087.8,1456193.4,839452.7,839452.7,40.0,203917.97,1043370.67,4356759.5,5097949.3,12.093
VOY-00144,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,Methanol,12.59,5132.8,0.383,23043.8,10.9,36.2,0.82,397,407.77,48.4,3619.1,0.503,9.8,False,False,Auxiliary_Engine,0.0,560433.7,102467.1,11636.7,674537.6,665929.9,708264.44,708264.44,180.0,56575.05,764839.49,927489.1,314305.8,4.755
VOY-00145,Singapore - Port Klang (Feeder Hop),Tanker_Aframax,Tanker,LNG,10.67,226.3,0.836,115182.3,20.0,89.6,2.13,693,21.21,43.5,7102.2,0.526,25.9,False,False,Auxiliary_Engine,0.0,22167.3,4146.9,6771.7,33085.9,32980.7,26468.71,26468.71,40.0,4113.1,30581.81,90986.2,102827.6,3.496
VOY-00146,Tokyo - Busan (Regional),Container_ULCV,Container,Ammonia,18.8,607.2,0.714,184207.3,7.4,143.6,1.03,118,32.29,37.0,36555.9,0.522,5.3,False,True,Shore_Power_AMP,160523.9,437929.8,73076.9,0.0,511006.8,508556.2,485456.42,514700.73,250.0,30579.98,545280.7,0.0,122319.9,0.0
VOY-00147,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,LNG,11.22,9981.7,0.524,28429.1,9.2,117.8,0.71,633,889.84,27.0,2989.1,0.415,11.4,False,False,Auxiliary_Engine,0.0,421993.1,96165.4,2628.5,520787.0,521102.3,416629.61,416629.61,250.0,416333.91,832963.52,1432164.3,1665335.6,3.776
VOY-00148,Dubai (Jebel Ali) - Mumbai (Nhava Sheva),Container_Feeder,Container,Methanol,15.34,1108.6,0.553,30318.9,15.6,5.3,1.34,680,72.27,15.8,7757.6,0.431,19.38,False,False,Auxiliary_Engine,0.0,213400.9,46908.8,9122.8,269432.5,260953.9,282904.17,282904.17,180.0,23342.98,306247.16,370469.8,129683.2,9.829
VOY-00149,Custom_Charter_Route,Tanker_Aframax,Tanker,LNG,9.78,10870.5,0.918,124548.9,6.8,56.5,0.95,602,1112.05,28.1,5145.2,0.381,12.64,False,True,Shore_Power_AMP,26611.6,889448.4,224046.3,0.0,1113494.7,1097712.0,890795.76,895935.84,180.0,643193.18,1539129.02,3062110.4,3573295.4,2.449
VOY-00150,Singapore - Rotterdam,Bulk_Handysize,Bulk Carrier,LNG,9.7,7813.2,0.569,30129.7,28.0,111.8,3.0,676,805.12,47.4,2461.0,0.342,36.27,False,False,Auxiliary_Engine,0.0,325390.7,88644.2,4611.7,418646.5,419043.7,334917.23,334917.23,250.0,334398.41,669315.64,1151278.0,1337593.6,3.878
